maintenance_id,failure_id,device_id,maintenance_date,engineer,issue,repair_cost,repair_time_hours,status
13717,13717,D0418,2026-03-21 05:00:00,Priya Verma,Antenna Replacement,3324,2,In Progress
13718,13718,D0418,2026-03-23 16:00:00,Priya Verma,Antenna Replacement,2066,2,Completed
13719,13719,D0418,2026-03-29 01:00:00,Anjali Nair,Antenna Replacement,3536,2,In Progress
13720,13720,D0419,2026-01-03 17:00:00,Arjun Mehta,Antenna Replacement,3250,1,Completed
13721,13721,D0419,2026-01-04 03:00:00,Priya Verma,Antenna Replacement,3813,1,In Progress
13722,13722,D0419,2026-01-10 13:00:00,Rohit Singh,Antenna Replacement,3144,1,Completed
13723,13723,D0419,2026-01-11 18:00:00,Anjali Nair,Antenna Replacement,1721,1,In Progress
13724,13724,D0419,2026-01-16 12:00:00,Neha Sharma,Antenna Replacement,1863,1,Completed
13725,13725,D0419,2026-01-17 02:00:00,Arjun Mehta,Antenna Replacement,1521,2,Completed
13726,13726,D0419,2026-01-17 12:00:00,Rohit Singh,Firmware Update,1977,1,Completed
13727,13727,D0419,2026-01-17 20:00:00,Priya Verma,Antenna Replacement,3034,1,Completed
13728,13728,D0419,2026-01-20 08:00:00,Karan Patel,Antenna Replacement,2496,2,Completed
13729,13729,D0419,2026-01-21 10:00:00,Vikas Rao,Antenna Replacement,2231,1,Completed
13730,13730,D0419,2026-01-21 16:00:00,Priya Verma,Firmware Update,1457,1,Completed
13731,13731,D0419,2026-01-25 13:00:00,Rohit Singh,Antenna Replacement,3624,1,Completed
13732,13732,D0419,2026-01-29 14:00:00,Rahul Sharma,Firmware Update,1725,1,Completed
13733,13733,D0419,2026-01-30 03:00:00,Amit Kumar,Antenna Replacement,2886,2,In Progress
13734,13734,D0419,2026-01-31 16:00:00,Priya Verma,Firmware Update,1702,1,Completed
13735,13735,D0419,2026-02-02 12:00:00,Karan Patel,Firmware Update,1392,1,Completed
13736,13736,D0419,2026-02-02 17:00:00,Amit Kumar,Firmware Update,708,1,Completed
13737,13737,D0419,2026-02-03 16:00:00,Amit Kumar,Firmware Update,1563,2,Completed
13738,13738,D0419,2026-02-04 16:00:00,Rahul Sharma,Antenna Replacement,2404,2,Completed
13739,13739,D0419,2026-02-05 03:00:00,Rohit Singh,Antenna Replacement,3377,2,In Progress
13740,13740,D0419,2026-02-05 17:00:00,Sneha Gupta,Firmware Update,1456,1,Completed
13741,13741,D0419,2026-02-06 15:00:00,Rohit Singh,Firmware Update,1376,1,Completed
13742,13742,D0419,2026-02-07 14:00:00,Priya Verma,Firmware Update,1694,2,In Progress
13743,13743,D0419,2026-02-10 23:00:00,Priya Verma,Antenna Replacement,1569,1,In Progress
13744,13744,D0419,2026-02-19 17:00:00,Vikas Rao,Firmware Update,1775,2,In Progress
13745,13745,D0419,2026-02-23 00:00:00,Priya Verma,Antenna Replacement,1941,2,Completed
13746,13746,D0419,2026-02-23 15:00:00,Karan Patel,Antenna Replacement,3552,1,Completed
13747,13747,D0419,2026-02-23 16:00:00,Karan Patel,Firmware Update,1799,1,Completed
13748,13748,D0419,2026-02-27 16:00:00,Arjun Mehta,Antenna Replacement,3556,2,Completed
13749,13749,D0419,2026-02-27 20:00:00,Rohit Singh,Antenna Replacement,1740,1,Completed
13750,13750,D0419,2026-02-28 07:00:00,Arjun Mehta,Antenna Replacement,3140,1,Completed
13751,13751,D0419,2026-02-28 16:00:00,Rahul Sharma,Antenna Replacement,2492,2,Completed
13752,13752,D0419,2026-02-28 17:00:00,Priya Verma,Antenna Replacement,3313,1,Completed
13753,13753,D0419,2026-03-01 06:00:00,Arjun Mehta,Antenna Replacement,2620,2,Completed
13754,13754,D0419,2026-03-07 05:00:00,Neha Sharma,Antenna Replacement,2040,1,Completed
13755,13755,D0419,2026-03-07 11:00:00,Rohit Singh,Antenna Replacement,3424,1,In Progress
13756,13756,D0419,2026-03-09 05:00:00,Vikas Rao,Antenna Replacement,2768,2,In Progress
13757,13757,D0419,2026-03-09 16:00:00,Anjali Nair,Firmware Update,1859,1,In Progress
13758,13758,D0419,2026-03-10 06:00:00,Neha Sharma,Antenna Replacement,3440,1,In Progress
13759,13759,D0419,2026-03-10 15:00:00,Karan Patel,Antenna Replacement,2296,1,Completed
13760,13760,D0419,2026-03-11 11:00:00,Anjali Nair,Antenna Replacement,2356,2,Completed
13761,13761,D0419,2026-03-11 19:00:00,Anjali Nair,Antenna Replacement,2659,2,Completed
13762,13762,D0419,2026-03-13 09:00:00,Arjun Mehta,Antenna Replacement,3360,1,Completed
13763,13763,D0419,2026-03-14 21:00:00,Karan Patel,Antenna Replacement,1783,2,Completed
13764,13764,D0419,2026-03-16 05:00:00,Arjun Mehta,Antenna Replacement,2881,1,Completed
13765,13765,D0419,2026-03-21 15:00:00,Vikas Rao,Firmware Update,1304,1,Completed
13766,13766,D0419,2026-03-23 20:00:00,Rohit Singh,Antenna Replacement,2897,1,Completed
13767,13767,D0419,2026-03-25 07:00:00,Rahul Sharma,Antenna Replacement,3312,1,Completed
13768,13768,D0419,2026-03-25 13:00:00,Karan Patel,Antenna Replacement,2366,2,Completed
13769,13769,D0419,2026-03-29 11:00:00,Karan Patel,Antenna Replacement,3196,2,Completed
13770,13770,D0419,2026-03-30 12:00:00,Arjun Mehta,Firmware Update,860,1,Completed
13771,13771,D0420,2026-01-01 13:00:00,Vikas Rao,Firmware Update,550,1,Completed
13772,13772,D0420,2026-01-01 15:00:00,Sneha Gupta,Firmware Update,1236,1,Completed
13773,13773,D0420,2026-01-02 09:00:00,Rahul Sharma,Antenna Replacement,1504,2,Completed
13774,13774,D0420,2026-01-03 07:00:00,Rohit Singh,Antenna Replacement,2262,1,Completed
13775,13775,D0420,2026-01-13 14:00:00,Sneha Gupta,Firmware Update,1811,2,Completed
13776,13776,D0420,2026-01-14 03:00:00,Karan Patel,Antenna Replacement,2489,1,Completed
13777,13777,D0420,2026-01-22 17:00:00,Karan Patel,Firmware Update,1794,1,Completed
13778,13778,D0420,2026-01-27 10:00:00,Arjun Mehta,Antenna Replacement,3991,1,In Progress
13779,13779,D0420,2026-01-31 02:00:00,Sneha Gupta,Antenna Replacement,2035,1,Completed
13780,13780,D0420,2026-02-08 10:00:00,Priya Verma,Antenna Replacement,2696,2,Completed
13781,13781,D0420,2026-02-09 15:00:00,Neha Sharma,Antenna Replacement,1501,2,Completed
13782,13782,D0420,2026-02-12 23:00:00,Rahul Sharma,Antenna Replacement,2742,1,In Progress
13783,13783,D0420,2026-02-16 22:00:00,Sneha Gupta,Antenna Replacement,1697,1,Completed
13784,13784,D0420,2026-02-25 00:00:00,Arjun Mehta,Antenna Replacement,3385,2,Completed
13785,13785,D0420,2026-02-26 12:00:00,Neha Sharma,Firmware Update,1148,1,Completed
13786,13786,D0420,2026-02-28 16:00:00,Rahul Sharma,Antenna Replacement,3755,2,In Progress
13787,13787,D0420,2026-03-01 15:00:00,Rohit Singh,Antenna Replacement,2297,1,Completed
13788,13788,D0420,2026-03-02 14:00:00,Amit Kumar,Firmware Update,745,1,Completed
13789,13789,D0420,2026-03-05 15:00:00,Rahul Sharma,Antenna Replacement,3932,2,In Progress
13790,13790,D0420,2026-03-07 21:00:00,Rahul Sharma,Antenna Replacement,1900,1,Completed
13791,13791,D0420,2026-03-08 22:00:00,Rahul Sharma,Antenna Replacement,2348,1,Completed
13792,13792,D0420,2026-03-12 12:00:00,Karan Patel,Antenna Replacement,3758,1,Completed
13793,13793,D0420,2026-03-14 10:00:00,Amit Kumar,Antenna Replacement,2183,1,Completed
13794,13794,D0420,2026-03-17 17:00:00,Amit Kumar,Antenna Replacement,1646,2,Completed
13795,13795,D0420,2026-03-19 17:00:00,Karan Patel,Firmware Update,1246,2,Completed
13796,13796,D0420,2026-03-21 18:00:00,Amit Kumar,Antenna Replacement,1817,2,In Progress
13797,13797,D0420,2026-03-26 12:00:00,Anjali Nair,Firmware Update,1070,2,Completed
13798,13798,D0420,2026-03-30 20:00:00,Sneha Gupta,Antenna Replacement,2562,2,In Progress
13799,13799,D0421,2026-01-01 13:00:00,Rohit Singh,Firmware Update,1148,2,In Progress
13800,13800,D0421,2026-01-09 02:00:00,Rahul Sharma,Antenna Replacement,1728,1,In Progress
13801,13801,D0421,2026-01-14 14:00:00,Amit Kumar,Antenna Replacement,3740,1,In Progress
13802,13802,D0421,2026-01-17 12:00:00,Priya Verma,Firmware Update,1354,1,In Progress
13803,13803,D0421,2026-01-19 22:00:00,Neha Sharma,Antenna Replacement,2797,2,Completed
13804,13804,D0421,2026-01-24 19:00:00,Rohit Singh,Antenna Replacement,1632,2,Completed
13805,13805,D0421,2026-01-28 14:00:00,Neha Sharma,Antenna Replacement,3896,1,Completed
13806,13806,D0421,2026-01-28 15:00:00,Rahul Sharma,Antenna Replacement,2329,2,In Progress
13807,13807,D0421,2026-01-28 18:00:00,Anjali Nair,Antenna Replacement,3525,1,Completed
13808,13808,D0421,2026-02-05 00:00:00,Karan Patel,Antenna Replacement,3858,2,Completed
13809,13809,D0421,2026-02-07 17:00:00,Anjali Nair,Firmware Update,1879,1,In Progress
13810,13810,D0421,2026-02-09 12:00:00,Rahul Sharma,Antenna Replacement,3105,1,Completed
13811,13811,D0421,2026-02-16 01:00:00,Karan Patel,Antenna Replacement,3129,1,In Progress
13812,13812,D0421,2026-02-16 18:00:00,Anjali Nair,Antenna Replacement,3542,2,Completed
13813,13813,D0421,2026-02-17 22:00:00,Priya Verma,Antenna Replacement,1908,2,Completed
13814,13814,D0421,2026-02-21 15:00:00,Anjali Nair,Firmware Update,642,1,In Progress
13815,13815,D0421,2026-03-05 14:00:00,Neha Sharma,Antenna Replacement,1939,2,Completed
13816,13816,D0421,2026-03-14 10:00:00,Anjali Nair,Antenna Replacement,3759,1,Completed
13817,13817,D0421,2026-03-16 14:00:00,Priya Verma,Firmware Update,1077,2,Completed
13818,13818,D0421,2026-03-17 14:00:00,Sneha Gupta,Firmware Update,1208,1,Completed
13819,13819,D0421,2026-03-17 19:00:00,Karan Patel,Antenna Replacement,3744,1,Completed
13820,13820,D0421,2026-03-21 01:00:00,Priya Verma,Antenna Replacement,3123,1,Completed
13821,13821,D0421,2026-03-24 03:00:00,Vikas Rao,Antenna Replacement,3002,2,Completed
13822,13822,D0421,2026-03-27 12:00:00,Priya Verma,Firmware Update,1247,1,Completed
13823,13823,D0421,2026-03-28 23:00:00,Neha Sharma,Antenna Replacement,1669,2,Completed
13824,13824,D0422,2026-01-01 16:00:00,Arjun Mehta,Antenna Replacement,3791,1,Completed
13825,13825,D0422,2026-01-02 11:00:00,Priya Verma,Antenna Replacement,2848,1,Completed
13826,13826,D0422,2026-01-11 11:00:00,Anjali Nair,Antenna Replacement,2541,1,In Progress
13827,13827,D0422,2026-01-14 15:00:00,Arjun Mehta,Firmware Update,1784,2,Completed
13828,13828,D0422,2026-01-19 09:00:00,Sneha Gupta,Antenna Replacement,2450,1,Completed
13829,13829,D0422,2026-01-19 16:00:00,Karan Patel,Firmware Update,650,1,Completed
13830,13830,D0422,2026-01-21 02:00:00,Rohit Singh,Antenna Replacement,2979,2,Completed
13831,13831,D0422,2026-01-21 09:00:00,Anjali Nair,Antenna Replacement,1983,1,Completed
13832,13832,D0422,2026-01-27 09:00:00,Anjali Nair,Antenna Replacement,1827,2,In Progress
13833,13833,D0422,2026-01-27 10:00:00,Neha Sharma,Antenna Replacement,3640,2,Completed
13834,13834,D0422,2026-01-30 04:00:00,Amit Kumar,Antenna Replacement,1575,1,Completed
13835,13835,D0422,2026-02-02 12:00:00,Priya Verma,Firmware Update,1745,1,Completed
13836,13836,D0422,2026-02-04 12:00:00,Rahul Sharma,Antenna Replacement,3649,2,Completed
13837,13837,D0422,2026-02-07 00:00:00,Sneha Gupta,Antenna Replacement,1976,1,In Progress
13838,13838,D0422,2026-02-11 13:00:00,Neha Sharma,Firmware Update,1500,2,Completed
13839,13839,D0422,2026-02-14 12:00:00,Vikas Rao,Firmware Update,1136,1,Completed
13840,13840,D0422,2026-02-16 04:00:00,Amit Kumar,Antenna Replacement,2568,2,Completed
13841,13841,D0422,2026-02-16 17:00:00,Amit Kumar,Firmware Update,1499,1,Completed
13842,13842,D0422,2026-02-24 00:00:00,Rohit Singh,Antenna Replacement,3114,2,In Progress
13843,13843,D0422,2026-02-24 19:00:00,Vikas Rao,Antenna Replacement,1580,1,Completed
13844,13844,D0422,2026-02-28 15:00:00,Karan Patel,Firmware Update,616,1,Completed
13845,13845,D0422,2026-03-02 16:00:00,Anjali Nair,Firmware Update,1606,2,Completed
13846,13846,D0422,2026-03-05 16:00:00,Priya Verma,Antenna Replacement,1778,2,Completed
13847,13847,D0422,2026-03-10 01:00:00,Amit Kumar,Antenna Replacement,1671,2,Completed
13848,13848,D0422,2026-03-10 14:00:00,Rahul Sharma,Antenna Replacement,3916,1,Completed
13849,13849,D0422,2026-03-15 08:00:00,Amit Kumar,Antenna Replacement,3258,2,Completed
13850,13850,D0422,2026-03-18 15:00:00,Neha Sharma,Antenna Replacement,2007,1,Completed
13851,13851,D0422,2026-03-19 06:00:00,Rohit Singh,Antenna Replacement,2635,1,Completed
13852,13852,D0422,2026-03-23 22:00:00,Anjali Nair,Antenna Replacement,3222,1,Completed
13853,13853,D0422,2026-03-28 14:00:00,Anjali Nair,Firmware Update,1607,1,Completed
13854,13854,D0422,2026-03-29 14:00:00,Anjali Nair,Firmware Update,1156,2,Completed
13855,13855,D0423,2026-01-03 18:00:00,Priya Verma,Antenna Replacement,3951,2,In Progress
13856,13856,D0423,2026-01-06 03:00:00,Priya Verma,Antenna Replacement,3639,1,Completed
13857,13857,D0423,2026-01-14 08:00:00,Neha Sharma,Antenna Replacement,3149,1,Completed
13858,13858,D0423,2026-01-14 22:00:00,Anjali Nair,Antenna Replacement,2231,1,Completed
13859,13859,D0423,2026-01-15 23:00:00,Arjun Mehta,Antenna Replacement,2141,1,Completed
13860,13860,D0423,2026-01-16 23:00:00,Sneha Gupta,Antenna Replacement,3010,1,Completed
13861,13861,D0423,2026-01-17 15:00:00,Neha Sharma,Firmware Update,1757,1,Completed
13862,13862,D0423,2026-01-18 19:00:00,Anjali Nair,Antenna Replacement,3082,2,In Progress
13863,13863,D0423,2026-01-20 13:00:00,Priya Verma,Antenna Replacement,2421,2,Completed
13864,13864,D0423,2026-01-23 00:00:00,Karan Patel,Antenna Replacement,3253,2,Completed
13865,13865,D0423,2026-01-23 18:00:00,Rahul Sharma,Antenna Replacement,3491,1,In Progress
13866,13866,D0423,2026-01-28 06:00:00,Rohit Singh,Antenna Replacement,3871,1,Completed
13867,13867,D0423,2026-02-05 17:00:00,Neha Sharma,Firmware Update,1049,2,Completed
13868,13868,D0423,2026-02-05 18:00:00,Neha Sharma,Antenna Replacement,3537,1,Completed
13869,13869,D0423,2026-02-06 01:00:00,Sneha Gupta,Antenna Replacement,3725,2,Completed
13870,13870,D0423,2026-02-08 14:00:00,Priya Verma,Firmware Update,1371,2,Completed
13871,13871,D0423,2026-02-13 17:00:00,Rahul Sharma,Antenna Replacement,2591,1,Completed
13872,13872,D0423,2026-02-18 14:00:00,Vikas Rao,Antenna Replacement,1662,2,Completed
13873,13873,D0423,2026-02-26 14:00:00,Arjun Mehta,Firmware Update,1866,1,Completed
13874,13874,D0423,2026-02-27 04:00:00,Rohit Singh,Antenna Replacement,2270,1,Completed
13875,13875,D0423,2026-03-01 13:00:00,Arjun Mehta,Firmware Update,892,2,In Progress
13876,13876,D0423,2026-03-03 10:00:00,Sneha Gupta,Antenna Replacement,2491,2,Completed
13877,13877,D0423,2026-03-04 12:00:00,Sneha Gupta,Antenna Replacement,3739,2,Completed
13878,13878,D0423,2026-03-04 17:00:00,Rahul Sharma,Firmware Update,1380,1,Completed
13879,13879,D0423,2026-03-04 20:00:00,Anjali Nair,Antenna Replacement,3669,1,Completed
13880,13880,D0423,2026-03-05 14:00:00,Arjun Mehta,Firmware Update,852,1,Completed
13881,13881,D0423,2026-03-06 13:00:00,Rohit Singh,Firmware Update,638,1,Completed
13882,13882,D0423,2026-03-08 14:00:00,Arjun Mehta,Firmware Update,1459,1,In Progress
13883,13883,D0423,2026-03-13 10:00:00,Arjun Mehta,Antenna Replacement,2297,2,Completed
13884,13884,D0423,2026-03-17 03:00:00,Rahul Sharma,Antenna Replacement,3418,1,Completed
13885,13885,D0423,2026-03-17 15:00:00,Rahul Sharma,Firmware Update,664,2,Completed
13886,13886,D0423,2026-03-20 18:00:00,Amit Kumar,Antenna Replacement,1977,1,Completed
13887,13887,D0423,2026-03-20 20:00:00,Vikas Rao,Antenna Replacement,3544,1,In Progress
13888,13888,D0423,2026-03-21 17:00:00,Karan Patel,Firmware Update,829,1,Completed
13889,13889,D0423,2026-03-27 16:00:00,Vikas Rao,Firmware Update,1242,1,In Progress
13890,13890,D0423,2026-03-29 14:00:00,Rohit Singh,Antenna Replacement,3501,2,In Progress
13891,13891,D0423,2026-03-30 16:00:00,Neha Sharma,Antenna Replacement,2276,1,Completed
13892,13892,D0424,2026-01-01 03:00:00,Vikas Rao,Antenna Replacement,2761,1,In Progress
13893,13893,D0424,2026-01-07 23:00:00,Neha Sharma,Antenna Replacement,2024,2,Completed
13894,13894,D0424,2026-01-13 17:00:00,Priya Verma,Antenna Replacement,3242,2,Completed
13895,13895,D0424,2026-01-13 21:00:00,Rahul Sharma,Antenna Replacement,3635,2,Completed
13896,13896,D0424,2026-01-16 12:00:00,Anjali Nair,Firmware Update,928,1,In Progress
13897,13897,D0424,2026-01-16 17:00:00,Neha Sharma,Firmware Update,1653,2,Completed
13898,13898,D0424,2026-01-17 05:00:00,Amit Kumar,Antenna Replacement,1664,1,Completed
13899,13899,D0424,2026-01-20 00:00:00,Karan Patel,Antenna Replacement,3316,2,In Progress
13900,13900,D0424,2026-01-22 17:00:00,Karan Patel,Firmware Update,1402,1,In Progress
13901,13901,D0424,2026-01-24 15:00:00,Rahul Sharma,Firmware Update,657,1,In Progress
13902,13902,D0424,2026-01-26 15:00:00,Anjali Nair,Antenna Replacement,3900,1,In Progress
13903,13903,D0424,2026-02-01 02:00:00,Karan Patel,Antenna Replacement,3211,1,Completed
13904,13904,D0424,2026-02-01 09:00:00,Priya Verma,Antenna Replacement,3837,1,Completed
13905,13905,D0424,2026-02-01 13:00:00,Karan Patel,Antenna Replacement,2270,1,Completed
13906,13906,D0424,2026-02-05 16:00:00,Anjali Nair,Firmware Update,593,2,Completed
13907,13907,D0424,2026-02-06 19:00:00,Arjun Mehta,Antenna Replacement,2992,1,In Progress
13908,13908,D0424,2026-02-06 23:00:00,Rohit Singh,Antenna Replacement,3130,2,Completed
13909,13909,D0424,2026-02-08 23:00:00,Vikas Rao,Antenna Replacement,3307,2,In Progress
13910,13910,D0424,2026-02-10 16:00:00,Priya Verma,Antenna Replacement,3822,2,In Progress
13911,13911,D0424,2026-02-11 17:00:00,Rahul Sharma,Firmware Update,1416,2,In Progress
13912,13912,D0424,2026-02-12 06:00:00,Priya Verma,Antenna Replacement,3865,2,Completed
13913,13913,D0424,2026-02-13 01:00:00,Rohit Singh,Antenna Replacement,3169,1,Completed
13914,13914,D0424,2026-02-14 16:00:00,Sneha Gupta,Firmware Update,1654,1,Completed
13915,13915,D0424,2026-02-16 12:00:00,Vikas Rao,Antenna Replacement,2098,2,Completed
13916,13916,D0424,2026-02-17 15:00:00,Amit Kumar,Antenna Replacement,3473,2,In Progress
13917,13917,D0424,2026-02-19 15:00:00,Karan Patel,Antenna Replacement,2546,2,Completed
13918,13918,D0424,2026-02-21 19:00:00,Vikas Rao,Antenna Replacement,2366,2,In Progress
13919,13919,D0424,2026-02-23 09:00:00,Karan Patel,Antenna Replacement,1717,2,Completed
13920,13920,D0424,2026-02-28 21:00:00,Vikas Rao,Antenna Replacement,3845,1,Completed
13921,13921,D0424,2026-03-02 12:00:00,Sneha Gupta,Firmware Update,1722,1,In Progress
13922,13922,D0424,2026-03-12 19:00:00,Vikas Rao,Antenna Replacement,2588,1,Completed
13923,13923,D0424,2026-03-13 14:00:00,Rahul Sharma,Antenna Replacement,2375,2,Completed
13924,13924,D0424,2026-03-20 04:00:00,Priya Verma,Antenna Replacement,1843,2,In Progress
13925,13925,D0424,2026-03-24 04:00:00,Karan Patel,Antenna Replacement,3774,1,Completed
13926,13926,D0424,2026-03-25 00:00:00,Amit Kumar,Antenna Replacement,1757,1,Completed
13927,13927,D0424,2026-03-26 07:00:00,Priya Verma,Antenna Replacement,3947,1,Completed
13928,13928,D0424,2026-03-30 10:00:00,Priya Verma,Antenna Replacement,2475,2,Completed
13929,13929,D0425,2026-01-03 03:00:00,Sneha Gupta,Antenna Replacement,3844,1,In Progress
13930,13930,D0425,2026-01-07 13:00:00,Karan Patel,Firmware Update,1171,2,Completed
13931,13931,D0425,2026-01-08 03:00:00,Arjun Mehta,Antenna Replacement,1563,2,In Progress
13932,13932,D0425,2026-01-08 05:00:00,Amit Kumar,Antenna Replacement,3260,1,Completed
13933,13933,D0425,2026-01-08 15:00:00,Rahul Sharma,Firmware Update,1403,1,Completed
13934,13934,D0425,2026-01-10 13:00:00,Anjali Nair,Antenna Replacement,3220,2,In Progress
13935,13935,D0425,2026-01-11 08:00:00,Arjun Mehta,Antenna Replacement,2136,1,Completed
13936,13936,D0425,2026-01-15 16:00:00,Arjun Mehta,Firmware Update,1037,1,In Progress
13937,13937,D0425,2026-01-17 00:00:00,Rahul Sharma,Antenna Replacement,2781,1,Completed
13938,13938,D0425,2026-01-20 16:00:00,Vikas Rao,Firmware Update,841,1,In Progress
13939,13939,D0425,2026-01-21 03:00:00,Rohit Singh,Antenna Replacement,1921,2,Completed
13940,13940,D0425,2026-01-21 08:00:00,Sneha Gupta,Antenna Replacement,2652,2,Completed
13941,13941,D0425,2026-01-22 19:00:00,Rohit Singh,Antenna Replacement,3367,1,Completed
13942,13942,D0425,2026-01-29 08:00:00,Anjali Nair,Antenna Replacement,3838,1,Completed
13943,13943,D0425,2026-01-31 11:00:00,Amit Kumar,Antenna Replacement,1712,1,Completed
13944,13944,D0425,2026-01-31 23:00:00,Neha Sharma,Antenna Replacement,1525,2,Completed
13945,13945,D0425,2026-02-01 12:00:00,Karan Patel,Firmware Update,1352,1,Completed
13946,13946,D0425,2026-02-02 01:00:00,Amit Kumar,Antenna Replacement,2702,2,In Progress
13947,13947,D0425,2026-02-03 12:00:00,Amit Kumar,Firmware Update,770,2,Completed
13948,13948,D0425,2026-02-05 16:00:00,Neha Sharma,Antenna Replacement,1706,1,Completed
13949,13949,D0425,2026-02-09 19:00:00,Rahul Sharma,Antenna Replacement,2873,2,Completed
13950,13950,D0425,2026-02-13 20:00:00,Karan Patel,Antenna Replacement,3831,1,In Progress
13951,13951,D0425,2026-02-14 14:00:00,Karan Patel,Antenna Replacement,1886,1,Completed
13952,13952,D0425,2026-02-16 03:00:00,Amit Kumar,Antenna Replacement,1702,1,Completed
